odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.32952508330345154, 0.16602203249931335, 0.5169319786765346, -0.015913487263067898, -0.012529202736914158, 0.35963369705865733, 0.25957221933439856, 0.46380975502221855, 1741910186990405822, 
0.32966023683547974, 0.16601738333702087, 0.5169899684563428, 0.007256421832039926, 0.0014523306163027883, 0.3618557279190732, 0.25080168195933444, 0.4710481297831541, 1741910187080468248, 
0.3348954916000366, 0.16911280155181885, 0.5185243898928711, 0.03928166129197749, -0.0011020366800948977, 0.36416653268818094, 0.25812601279642494, 0.46803765211099485, 1741910187280292391, 
0.3384053707122803, 0.17110751569271088, 0.5180994488625034, 0.036828948698669914, -0.0023733247071504593, 0.3682097126347527, 0.2608850486606114, 0.46474447007654485, 1741910187390393432, 
0.34136950969696045, 0.1728534996509552, 0.5181827990284513, 0.03683154623880579, -0.0037806371692568064, 0.3720378722998937, 0.2636715464362588, 0.46424961096055717, 1741910187480651020, 
0.34455636143684387, 0.17469294369220734, 0.5190108728253006, 0.03665001322278292, 0.012565219774842262, 0.38012236509713476, 0.26735001523283924, 0.46941269630235094, 1741910187580568170, 
0.3505350649356842, 0.17812825739383698, 0.5196873234618586, 0.034872024352372355, 0.002821205649524927, 0.38079363682445455, 0.2712332130408557, 0.46348599762920634, 1741910187771267991, 
0.35761758685112, 0.1821184903383255, 0.5217077906218783, 0.03889813495602455, 0.0101179089397192, 0.38768375032678776, 0.27693510105113833, 0.47291767728182055, 1741910187982515655, 
0.36069077253341675, 0.18398764729499817, 0.5220316660337041, 0.036016142228543845, -0.0024192531127482653, 0.391643993407189, 0.2772275090302652, 0.47284390439341584, 1741910188080124240, 
0.3642871379852295, 0.18609850108623505, 0.5228627258072204, 0.039170417937096545, 0.013230325654149055, 0.39805673019770005, 0.27326136404335394, 0.47460439070678345, 1741910188189143467, 
0.36989545822143555, 0.18931721150875092, 0.523440226694894, 0.03166442980715664, -0.009581171907484531, 0.3981152181191061, 0.2802365291187621, 0.470648374661893, 1741910188380803157, 
0.372713178396225, 0.19090229272842407, 0.523125626341965, 0.03507574093972706, -0.005240593105554581, 0.40252714601547573, 0.2815816387343208, 0.4732284420196151, 1741910188478530116, 
0.3754259943962097, 0.19243185222148895, 0.5233905866547884, 0.03363257350929532, 0.005089953076094389, 0.4080144429684065, 0.2866816258067726, 0.4764203160261583, 1741910188571055841, 
0.3788291811943054, 0.1944189816713333, 0.5233505655474173, 0.03763442169936532, -0.002157164504751563, 0.41225154462375463, 0.28834097274931814, 0.4771649819061204, 1741910188680316256, 
0.38197946548461914, 0.19611261785030365, 0.5229930146229516, 0.03543148457214225, -0.010771913453936577, 0.41610166933414666, 0.29116152848209037, 0.4716914156796906, 1741910188780458860, 
0.387783408164978, 0.1996256709098816, 0.5234293745616952, 0.034485982151351784, -0.014940338209271431, 0.4241098299310586, 0.289644863769157, 0.47461941213043357, 1741910188970312592, 
0.3910429775714874, 0.20132730901241302, 0.5227065192065662, 0.03406641735388047, -0.008015862666070461, 0.4288211199977847, 0.29104560715346284, 0.4759628162632023, 1741910189080723330, 
0.39375630021095276, 0.20253662765026093, 0.5223609404553622, 0.028572702400209257, 0.0, 0.4311072476096216, 0.2994096617523763, 0.47300536341303695, 1741910189180580598, 
0.3962513506412506, 0.2040593922138214, 0.520484032665484, 0.03202813784452814, -0.021357785910367966, 0.435580288716765, 0.2997056972305087, 0.4738009649903329, 1741910189277504212, 
0.4019400477409363, 0.2071571946144104, 0.5188936141194113, 0.030313218729170675, 0.0, 0.43749890058684926, 0.3000776351281699, 0.47330869555956445, 1741910189480775120, 
0.4044639468193054, 0.20851808786392212, 0.5184099442928144, 0.030793812782117864, 0.0, 0.4409976254918241, 0.3001174823013825, 0.46809217993687713, 1741910189580417180, 
0.40686866641044617, 0.20992466807365417, 0.5166446596346496, 0.031170647165311833, -0.029206762090325356, 0.44864695614470657, 0.3035559170012414, 0.46871180058243045, 1741910189676320892, 
0.41248825192451477, 0.21293605864048004, 0.5160546955011559, 0.030828989290684516, -0.00151892751455307, 0.4495987830979893, 0.30998845446410916, 0.4697239184209642, 1741910189880674972, 
